time,seconds,altitude,speed
01:00:03,936.8908794694478,46,10547
01:00:06,939.8473709108598,46,10419
01:00:09,942.7900506097545,46,10291
01:00:11,945.7189830899894,46,10187
01:00:15,948.6342325739873,46,10034
01:00:18,951.5358629841459,46,9907
01:00:20,954.4239379442382,45,9780
01:00:23,957.2985207808086,45,9654
01:00:26,960.159674524561,45,9526
01:00:29,963.0074619117404,45,9397
01:00:32,965.8419453855093,45,9270
01:00:35,968.6631870973166,44,9143
01:00:37,971.4712489082605,44,9018
01:00:40,974.266192390444,44,8893
01:00:43,977.0480788283265,44,8771
01:00:46,979.8169692200669,44,8640
01:00:49,982.5729242788605,44,8514
01:00:51,985.3160044342711,43,8390
01:00:54,988.0462698335557,43,8267
01:00:57,990.7637803429832,43,8142
01:01:00,993.4685955491476,43,8016
01:01:02,996.1607747602739,43,7892
01:01:05,998.8403770075188,42,7766
01:01:07,1001.5074610462653,42,7646
01:01:10,1004.1620853574109,42,7518
01:01:13,1006.8043081486495,42,7394
01:01:15,1009.4341873557483,42,7268
01:01:18,1012.0517806438181,41,7141
01:01:21,1014.6571454085771,41,7017
01:01:23,1017.2503387776101,41,6893
01:01:26,1019.8314176116206,41,6768
01:01:28,1022.4004385056784,41,6639
01:01:31,1024.9574577904593,40,6514
01:01:34,1027.5025315334817,40,6389
01:01:36,1030.0357155403344,40,6263
01:01:39,1032.5570653559018,39,6137
01:01:41,1035.0666362655809,39,6014
01:01:43,1037.5644832964933,39,5911
01:01:46,1040.0506612186934,39,5764
01:01:48,1042.5252245463666,38,5643
01:01:51,1044.9882275390275,38,5516
01:01:53,1047.4397242027078,38,5391
01:01:56,1049.8797682911406,37,5266
01:01:58,1052.3084133069408,37,5138
01:02:01,1054.725712502775,37,5011
01:02:03,1057.131718882533,36,4880
01:02:06,1059.5264852024868,36,4754
01:02:08,1061.910063972449,36,4625
01:02:10,1064.2825074569243,35,4497
01:02:13,1066.6438676762548,35,4376
01:02:15,1068.9941964077607,35,4252
01:02:17,1071.3335451868759,34,4122
01:02:20,1073.6619653082778,34,4000
01:02:22,1075.9795078270126,34,3876
01:02:24,1078.2862235596142,33,3755
01:02:27,1080.582163085218,33,3634
01:02:29,1082.8673767466719,32,3516
01:02:31,1085.1419146516369,32,3394
01:02:33,1087.4058266736893,32,3284
01:02:36,1089.659162453412,31,3188
01:02:38,1091.9019713994837,31,3099
01:02:40,1094.1343026897625,30,3007
01:02:42,1096.3562052723635,30,2911
01:02:45,1098.5677278667326,30,2800
01:02:47,1100.768918964715,29,2691
01:02:49,1102.9598268316183,29,2583
01:02:50,1105.1404995072699,29,2519
01:02:53,1107.3109848070717,28,2387
01:02:55,1109.471330323048,28,2296
01:02:58,1111.621583424889,28,2210
01:03:00,1113.761791260989,27,2120
01:03:02,1115.8920007594813,27,2028
01:03:04,1118.0122586292666,26,1935
01:03:06,1120.1226113610367,26,1836
01:03:08,1122.223105228295,25,1749
01:03:10,1124.3137862883702,25,1666
01:03:12,1126.3947003834264,25,1591
01:03:14,1128.4658931414685,24,1519
01:03:17,1130.5274099773426,24,1450
01:03:19,1132.579296093732,23,1380
01:03:21,1134.6215964821472,23,1315
01:03:23,1136.6543559239149,22,1255
01:03:25,1138.677618991157,22,1201
01:03:27,1140.69143004777,21,1155
01:03:29,1142.6958332503968,21,1109
01:03:31,1144.6908725493954,20,1062
01:03:33,1146.6765916898023,20,1015
01:03:35,1148.6530342122912,19,977
01:03:37,1150.6202434541296,19,949
01:03:39,1152.5782625501265,18,925
01:03:41,1154.52713443358,18,895
01:03:42,1156.4669018372176,17,873
01:03:44,1158.3976072941346,17,850
01:03:46,1160.3192931387255,17,835
01:03:48,1162.2320015076125,16,820
01:03:50,1164.1357743405695,16,791
01:03:52,1166.030653381442,15,763
01:03:54,1167.9166801790618,15,742
01:03:56,1169.7938960881586,15,734
01:03:58,1171.6623422702667,14,726
01:04:00,1173.5220596946274,14,711
01:04:01,1175.3730891390874,13,702
01:04:03,1177.2154711909927,13,696
01:04:05,1179.0492462480788,13,685
01:04:07,1180.8744545193563,12,675
01:04:09,1182.6911360259935,12,665
01:04:11,1184.499330602192,12,654
01:04:12,1186.299077896062,11,645
01:04:14,1188.090417370491,11,634
01:04:16,1189.8733883040084,11,625
01:04:18,1191.6480297916482,10,615
01:04:19,1193.414380745805,10,602
01:04:21,1195.1724798970872,10,594
01:04:23,1196.9223657951682,10,589
01:04:24,1198.6640768096283,9,584
01:04:26,1200.3976511307992,9,578
01:04:28,1202.1231267705998,9,572
01:04:30,1203.84054156337,8,564
01:04:32,1205.5499331666995,8,558
01:04:33,1207.2513390622557,8,554
01:04:35,1208.9447965566033,8,548
01:04:37,1210.630342782023,7,540
01:04:38,1212.3080146973264,7,531
01:04:40,1213.9778490886654,7,525
01:04:42,1215.6398825703395,7,517
01:04:43,1217.2941515855985,6,509
01:04:45,1218.9406924074408,6,502
01:04:47,1220.5795411394108,6,495
01:04:48,1222.210733716388,6,489
01:04:50,1223.8343059053764,6,484
01:04:51,1225.4502933062884,5,480
01:04:53,1227.0587313527258,5,476
01:04:55,1228.6596553127563,5,472
01:04:56,1230.253100289687,5,468
01:04:58,1231.8391012228337,5,463
01:04:59,1233.4176928882878,4,458
01:05:01,1234.988909899678,4,453
01:05:03,1236.55278670893,4,449
01:05:04,1238.1093576070214,4,441
01:05:06,1239.6586567247339,3,433
01:05:07,1241.2007180334015,3,429
01:05:09,1242.7355753456554,3,421
01:05:10,1244.2632623161658,3,414
01:05:12,1245.7838124423788,3,409
01:05:13,1247.297259065252,3,405
01:05:15,1248.8036353699856,2,401
01:05:16,1250.3029743867487,2,395
01:05:18,1251.7953089914054,2,392
01:05:19,1253.280671906234,2,389
01:05:21,1254.7590957006453,2,382
01:05:22,1256.2306127918969,2,377
01:05:24,1257.6952554458042,1,374
01:05:25,1259.1530557774465,1,370
01:05:27,1260.604045751873,1,368
01:05:28,1262.048257184802,1,367
01:05:30,1263.4857217433205,1,367
01:05:31,1264.9164709465763,1,368
01:05:32,1266.3405361664709,1,368
01:05:34,1267.7579486283466,0,367
01:05:35,1269.1687394116711,0,363
01:05:37,1270.5729394507196,0,358
01:05:38,1271.9705795352525,0,351
01:05:39,1273.3616903111902,0,338
01:05:41,1274.7463022812865,0,317
01:05:42,1276.1244458057956,0,261
01:05:44,1277.4961511031395,0,193
01:05:45,1278.8614482505693,0,147
01:05:46,1280.2203671848254,0,98
01:05:48,1281.5729377027935,0,48
01:05:49,1282.9191894621586,0,39
01:05:50,1284.2591519820546,0,37
01:05:52,1285.5928546437115,0,29
01:05:53,1286.920326691101,0,25
01:05:54,1288.2415972315757,0,19
01:05:56,1289.5566952365089,0,6
01:05:57,1290.8656495419289,0,2
