time,seconds,altitude,speed
00:02:11,133.0,44,3999
00:02:11,133.5,45,4027
00:02:12,134.0,45,4054
00:02:12,134.5,46,4082
00:02:13,135.0,46,4110
00:02:13,135.5,46,4138
00:02:14,136.0,47,4166
00:02:14,136.5,47,4194
00:02:15,137.0,47,4222
00:02:15,137.5,48,4251
00:02:16,138.0,48,4278
00:02:16,138.5,49,4306
00:02:17,139.0,49,4334
00:02:17,139.5,49,4362
00:02:18,140.0,50,4390
00:02:18,140.5,50,4419
00:02:19,141.0,50,4447
00:02:19,141.5,51,4474
00:02:19,142.0,51,4503
00:02:20,142.5,51,4531
00:02:20,143.0,52,4558
00:02:21,143.5,52,4588
00:02:21,144.0,53,4615
00:02:22,144.5,53,4645
00:02:22,145.0,53,4673
00:02:23,145.5,54,4703
00:02:23,146.0,54,4730
00:02:24,146.5,54,4761
00:02:25,147.0,55,4790
00:02:25,147.5,55,4819
00:02:26,148.0,56,4848
00:02:26,148.5,56,4876
00:02:27,149.0,56,4906
00:02:27,149.5,57,4935
00:02:28,150.0,57,4964
00:02:28,150.5,58,4993
00:02:29,151.0,58,5022
00:02:29,151.5,58,5052
00:02:30,152.0,59,5081
00:02:30,152.5,59,5111
00:02:31,153.0,60,5140
00:02:31,153.5,60,5169
00:02:32,154.0,60,5198
00:02:32,154.5,61,5227
00:02:33,155.0,61,5256
00:02:33,155.5,62,5287
00:02:34,156.0,62,5316
00:02:34,156.5,62,5345
00:02:35,157.0,63,5375
00:02:35,157.5,63,5404
00:02:36,158.0,64,5433
00:02:36,158.5,64,5464
00:02:37,159.0,64,5493
00:02:37,159.5,65,5523
00:02:38,160.0,65,5553
00:02:38,160.5,66,5583
00:02:39,161.0,66,5612
00:02:39,161.5,66,5639
00:02:40,162.0,67,5657
00:02:40,162.5,67,5663
00:02:41,163.0,68,5662
00:02:41,163.5,68,5658
00:02:42,164.0,68,5652
00:02:42,164.5,69,5646
00:02:43,165.0,69,5641
00:02:43,165.5,69,5635
00:02:44,166.0,70,5629
00:02:44,166.5,70,5623
00:02:45,167.0,70,5621
00:02:45,167.5,70,5620
00:02:46,168.0,71,5597
00:02:46,168.5,72,5576
00:02:47,169.0,72,5572
00:02:47,169.5,72,5572
00:02:48,170.0,73,5571
00:02:48,170.5,73,5569
00:02:49,171.0,73,5568
00:02:49,171.5,74,5566
00:02:50,172.0,74,5569
00:02:50,172.5,74,5576
00:02:51,173.0,75,5589
00:02:51,173.5,75,5603
00:02:52,174.0,76,5612
00:02:52,174.5,76,5616
00:02:52,175.0,76,5618
00:02:53,175.5,77,5616
00:02:53,176.0,77,5607
00:02:54,176.5,77,5591
00:02:54,177.0,78,5574
00:02:55,177.5,78,5552
00:02:55,178.0,78,5527
00:02:56,178.5,79,5494
00:02:56,179.0,79,5463
00:02:57,179.5,79,5426
00:02:58,180.0,80,5390
00:02:58,180.5,80,5351
00:02:59,181.0,80,5310
00:02:59,181.5,81,5269
00:03:00,182.0,81,5226
00:03:00,182.5,81,5183
00:03:01,183.0,81,5139
00:03:01,183.5,82,5093
00:03:02,184.0,82,5049
00:03:02,184.5,82,5004
00:03:03,185.0,83,4962
00:03:03,185.5,83,4913
00:03:04,186.0,83,4868
00:03:04,186.5,84,4823
00:03:05,187.0,84,4779
00:03:05,187.5,84,4732
00:03:06,188.0,84,4688
00:03:06,188.5,85,4640
00:03:07,189.0,85,4597
00:03:07,189.5,85,4550
00:03:08,190.0,86,4504
00:03:08,190.5,86,4458
00:03:09,191.0,86,4414
00:03:09,191.5,86,4369
00:03:10,192.0,87,4322
00:03:10,192.5,87,4277
00:03:11,193.0,87,4234
00:03:11,193.5,87,4192
00:03:12,194.0,88,4152
00:03:12,194.5,88,4113
00:03:13,195.0,88,4075
00:03:13,195.5,88,4041
00:03:14,196.0,89,4009
00:03:14,196.5,89,3978
00:03:15,197.0,89,3947
00:03:15,197.5,89,3918
00:03:16,198.0,90,3891
00:03:16,198.5,90,3864
00:03:17,199.0,90,3840
